id,age_group_det,pop,ICD10D,hosp,disease,f_age,l_age
01054,ALT080B85,5482,ICD10D-A00-B99,101,infectious,80,85
01054,ALT080B85,5482,ICD10D-INS,3118,all,80,85
01054,ALT080B85,5482,ICD10D-J00-J99,190,respiratory,80,85
01054,ALT085B90,2944,ICD10D-A00-B99,67,infectious,85,90
01054,ALT085B90,2944,ICD10D-INS,1977,all,85,90
01054,ALT085B90,2944,ICD10D-J00-J99,147,respiratory,85,90
01054,ALT090UM,1520,ICD10D-A00-B99,29,infectious,90,NA
01054,ALT090UM,1520,ICD10D-INS,997,all,90,NA
01054,ALT090UM,1520,ICD10D-J00-J99,55,respiratory,90,NA
01055,ALT000,1348,ICD10D-A00-B99,23,infectious,0,NA
01055,ALT000,1348,ICD10D-INS,1397,all,0,NA
01055,ALT000,1348,ICD10D-J00-J99,53,respiratory,0,NA
01055,ALT001B05,5788,ICD10D-A00-B99,51,infectious,1,5
01055,ALT001B05,5788,ICD10D-INS,520,all,1,5
01055,ALT001B05,5788,ICD10D-J00-J99,143,respiratory,1,5
01055,ALT005B10,7841,ICD10D-A00-B99,17,infectious,5,10
01055,ALT005B10,7841,ICD10D-INS,440,all,5,10
01055,ALT005B10,7841,ICD10D-J00-J99,78,respiratory,5,10
01055,ALT010B15,8669,ICD10D-A00-B99,30,infectious,10,15
01055,ALT010B15,8669,ICD10D-INS,560,all,10,15
01055,ALT010B15,8669,ICD10D-J00-J99,30,respiratory,10,15
01055,ALT015B20,10117,ICD10D-A00-B99,52,infectious,15,20
01055,ALT015B20,10117,ICD10D-INS,1218,all,15,20
01055,ALT015B20,10117,ICD10D-J00-J99,76,respiratory,15,20
01055,ALT020B25,8957,ICD10D-A00-B99,72,infectious,20,25
01055,ALT020B25,8957,ICD10D-INS,1347,all,20,25
01055,ALT020B25,8957,ICD10D-J00-J99,93,respiratory,20,25
01055,ALT025B30,9231,ICD10D-A00-B99,44,infectious,25,30
01055,ALT025B30,9231,ICD10D-INS,1542,all,25,30
01055,ALT025B30,9231,ICD10D-J00-J99,86,respiratory,25,30
01055,ALT030B35,9114,ICD10D-A00-B99,37,infectious,30,35
01055,ALT030B35,9114,ICD10D-INS,1616,all,30,35
01055,ALT030B35,9114,ICD10D-J00-J99,76,respiratory,30,35
01055,ALT035B40,10177,ICD10D-A00-B99,34,infectious,35,40
01055,ALT035B40,10177,ICD10D-INS,1539,all,35,40
01055,ALT035B40,10177,ICD10D-J00-J99,64,respiratory,35,40
01055,ALT040B45,10865,ICD10D-A00-B99,30,infectious,40,45
01055,ALT040B45,10865,ICD10D-INS,1489,all,40,45
01055,ALT040B45,10865,ICD10D-J00-J99,73,respiratory,40,45
01055,ALT045B50,16163,ICD10D-A00-B99,68,infectious,45,50
01055,ALT045B50,16163,ICD10D-INS,2679,all,45,50
01055,ALT045B50,16163,ICD10D-J00-J99,129,respiratory,45,50
01055,ALT050B55,17938,ICD10D-A00-B99,61,infectious,50,55
01055,ALT050B55,17938,ICD10D-INS,3261,all,50,55
01055,ALT050B55,17938,ICD10D-J00-J99,154,respiratory,50,55
01055,ALT055B60,16186,ICD10D-A00-B99,80,infectious,55,60
01055,ALT055B60,16186,ICD10D-INS,3364,all,55,60
01055,ALT055B60,16186,ICD10D-J00-J99,196,respiratory,55,60
01055,ALT060B65,14278,ICD10D-A00-B99,97,infectious,60,65
01055,ALT060B65,14278,ICD10D-INS,3602,all,60,65
01055,ALT060B65,14278,ICD10D-J00-J99,229,respiratory,60,65
01055,ALT065B70,13866,ICD10D-A00-B99,132,infectious,65,70
01055,ALT065B70,13866,ICD10D-INS,4515,all,65,70
01055,ALT065B70,13866,ICD10D-J00-J99,309,respiratory,65,70
01055,ALT070B75,12267,ICD10D-A00-B99,156,infectious,70,75
01055,ALT070B75,12267,ICD10D-INS,5418,all,70,75
01055,ALT070B75,12267,ICD10D-J00-J99,332,respiratory,70,75
01055,ALT075B80,13845,ICD10D-A00-B99,255,infectious,75,80
01055,ALT075B80,13845,ICD10D-INS,7156,all,75,80
01055,ALT075B80,13845,ICD10D-J00-J99,466,respiratory,75,80
01055,ALT080B85,7828,ICD10D-A00-B99,204,infectious,80,85
01055,ALT080B85,7828,ICD10D-INS,5097,all,80,85
01055,ALT080B85,7828,ICD10D-J00-J99,307,respiratory,80,85
01055,ALT085B90,4068,ICD10D-A00-B99,139,infectious,85,90
01055,ALT085B90,4068,ICD10D-INS,3461,all,85,90
01055,ALT085B90,4068,ICD10D-J00-J99,194,respiratory,85,90
01055,ALT090UM,2267,ICD10D-A00-B99,85,infectious,90,NA
01055,ALT090UM,2267,ICD10D-INS,1834,all,90,NA
01055,ALT090UM,2267,ICD10D-J00-J99,107,respiratory,90,NA
01056,ALT000,2955,ICD10D-A00-B99,103,infectious,0,NA
01056,ALT000,2955,ICD10D-INS,3761,all,0,NA
01056,ALT000,2955,ICD10D-J00-J99,160,respiratory,0,NA
01056,ALT001B05,11130,ICD10D-A00-B99,130,infectious,1,5
01056,ALT001B05,11130,ICD10D-INS,1026,all,1,5
01056,ALT001B05,11130,ICD10D-J00-J99,259,respiratory,1,5
01056,ALT005B10,14278,ICD10D-A00-B99,63,infectious,5,10
01056,ALT005B10,14278,ICD10D-INS,753,all,5,10
01056,ALT005B10,14278,ICD10D-J00-J99,109,respiratory,5,10
01056,ALT010B15,14788,ICD10D-A00-B99,47,infectious,10,15
01056,ALT010B15,14788,ICD10D-INS,924,all,10,15
01056,ALT010B15,14788,ICD10D-J00-J99,64,respiratory,10,15
01056,ALT015B20,16273,ICD10D-A00-B99,88,infectious,15,20
01056,ALT015B20,16273,ICD10D-INS,1806,all,15,20
01056,ALT015B20,16273,ICD10D-J00-J99,143,respiratory,15,20
01056,ALT020B25,15597,ICD10D-A00-B99,72,infectious,20,25
01056,ALT020B25,15597,ICD10D-INS,1876,all,20,25
01056,ALT020B25,15597,ICD10D-J00-J99,141,respiratory,20,25
01056,ALT025B30,16327,ICD10D-A00-B99,72,infectious,25,30
01056,ALT025B30,16327,ICD10D-INS,2512,all,25,30
01056,ALT025B30,16327,ICD10D-J00-J99,121,respiratory,25,30
01056,ALT030B35,17023,ICD10D-A00-B99,68,infectious,30,35
01056,ALT030B35,17023,ICD10D-INS,2999,all,30,35
01056,ALT030B35,17023,ICD10D-J00-J99,130,respiratory,30,35
01056,ALT035B40,18835,ICD10D-A00-B99,78,infectious,35,40
01056,ALT035B40,18835,ICD10D-INS,2797,all,35,40
01056,ALT035B40,18835,ICD10D-J00-J99,123,respiratory,35,40
01056,ALT040B45,18939,ICD10D-A00-B99,75,infectious,40,45
01056,ALT040B45,18939,ICD10D-INS,2431,all,40,45
01056,ALT040B45,18939,ICD10D-J00-J99,125,respiratory,40,45
01056,ALT045B50,26107,ICD10D-A00-B99,99,infectious,45,50
01056,ALT045B50,26107,ICD10D-INS,3692,all,45,50
01056,ALT045B50,26107,ICD10D-J00-J99,171,respiratory,45,50
01056,ALT050B55,28302,ICD10D-A00-B99,106,infectious,50,55
01056,ALT050B55,28302,ICD10D-INS,4487,all,50,55
01056,ALT050B55,28302,ICD10D-J00-J99,213,respiratory,50,55
01056,ALT055B60,23323,ICD10D-A00-B99,121,infectious,55,60
01056,ALT055B60,23323,ICD10D-INS,4672,all,55,60
01056,ALT055B60,23323,ICD10D-J00-J99,227,respiratory,55,60
01056,ALT060B65,18141,ICD10D-A00-B99,122,infectious,60,65
01056,ALT060B65,18141,ICD10D-INS,4287,all,60,65
01056,ALT060B65,18141,ICD10D-J00-J99,260,respiratory,60,65
01056,ALT065B70,17104,ICD10D-A00-B99,164,infectious,65,70
01056,ALT065B70,17104,ICD10D-INS,5108,all,65,70
01056,ALT065B70,17104,ICD10D-J00-J99,358,respiratory,65,70
01056,ALT070B75,15559,ICD10D-A00-B99,211,infectious,70,75
01056,ALT070B75,15559,ICD10D-INS,6292,all,70,75
01056,ALT070B75,15559,ICD10D-J00-J99,423,respiratory,70,75
01056,ALT075B80,17711,ICD10D-A00-B99,314,infectious,75,80
01056,ALT075B80,17711,ICD10D-INS,8561,all,75,80
01056,ALT075B80,17711,ICD10D-J00-J99,580,respiratory,75,80
01056,ALT080B85,10456,ICD10D-A00-B99,259,infectious,80,85
01056,ALT080B85,10456,ICD10D-INS,5795,all,80,85
01056,ALT080B85,10456,ICD10D-J00-J99,379,respiratory,80,85
01056,ALT085B90,5260,ICD10D-A00-B99,173,infectious,85,90
01056,ALT085B90,5260,ICD10D-INS,3709,all,85,90
01056,ALT085B90,5260,ICD10D-J00-J99,273,respiratory,85,90
01056,ALT090UM,2545,ICD10D-A00-B99,106,infectious,90,NA
01056,ALT090UM,2545,ICD10D-INS,1849,all,90,NA
01056,ALT090UM,2545,ICD10D-J00-J99,161,respiratory,90,NA
01057,ALT000,964,ICD10D-A00-B99,21,infectious,0,NA
01057,ALT000,964,ICD10D-INS,448,all,0,NA
01057,ALT000,964,ICD10D-J00-J99,31,respiratory,0,NA
01057,ALT001B05,4100,ICD10D-A00-B99,34,infectious,1,5
01057,ALT001B05,4100,ICD10D-INS,353,all,1,5
01057,ALT001B05,4100,ICD10D-J00-J99,68,respiratory,1,5
01057,ALT005B10,5485,ICD10D-A00-B99,30,infectious,5,10
01057,ALT005B10,5485,ICD10D-INS,368,all,5,10
01057,ALT005B10,5485,ICD10D-J00-J99,57,respiratory,5,10
01057,ALT010B15,6033,ICD10D-A00-B99,21,infectious,10,15
01057,ALT010B15,6033,ICD10D-INS,354,all,10,15
01057,ALT010B15,6033,ICD10D-J00-J99,27,respiratory,10,15
01057,ALT015B20,7153,ICD10D-A00-B99,37,infectious,15,20
01057,ALT015B20,7153,ICD10D-INS,779,all,15,20
01057,ALT015B20,7153,ICD10D-J00-J99,84,respiratory,15,20
01057,ALT020B25,5650,ICD10D-A00-B99,31,infectious,20,25
01057,ALT020B25,5650,ICD10D-INS,799,all,20,25
01057,ALT020B25,5650,ICD10D-J00-J99,53,respiratory,20,25
01057,ALT025B30,5629,ICD10D-A00-B99,39,infectious,25,30
01057,ALT025B30,5629,ICD10D-INS,905,all,25,30
01057,ALT025B30,5629,ICD10D-J00-J99,52,respiratory,25,30
01057,ALT030B35,5733,ICD10D-A00-B99,26,infectious,30,35
01057,ALT030B35,5733,ICD10D-INS,941,all,30,35
01057,ALT030B35,5733,ICD10D-J00-J99,42,respiratory,30,35
01057,ALT035B40,6586,ICD10D-A00-B99,17,infectious,35,40
01057,ALT035B40,6586,ICD10D-INS,945,all,35,40
01057,ALT035B40,6586,ICD10D-J00-J99,36,respiratory,35,40
01057,ALT040B45,7141,ICD10D-A00-B99,22,infectious,40,45
01057,ALT040B45,7141,ICD10D-INS,955,all,40,45
01057,ALT040B45,7141,ICD10D-J00-J99,32,respiratory,40,45
01057,ALT045B50,10658,ICD10D-A00-B99,28,infectious,45,50
01057,ALT045B50,10658,ICD10D-INS,1456,all,45,50
01057,ALT045B50,10658,ICD10D-J00-J99,68,respiratory,45,50
01057,ALT050B55,11963,ICD10D-A00-B99,36,infectious,50,55
01057,ALT050B55,11963,ICD10D-INS,1893,all,50,55
01057,ALT050B55,11963,ICD10D-J00-J99,76,respiratory,50,55
01057,ALT055B60,10109,ICD10D-A00-B99,39,infectious,55,60
01057,ALT055B60,10109,ICD10D-INS,1958,all,55,60
01057,ALT055B60,10109,ICD10D-J00-J99,99,respiratory,55,60
01057,ALT060B65,8629,ICD10D-A00-B99,65,infectious,60,65
01057,ALT060B65,8629,ICD10D-INS,2051,all,60,65
01057,ALT060B65,8629,ICD10D-J00-J99,136,respiratory,60,65
01057,ALT065B70,8473,ICD10D-A00-B99,75,infectious,65,70
01057,ALT065B70,8473,ICD10D-INS,2483,all,65,70
01057,ALT065B70,8473,ICD10D-J00-J99,134,respiratory,65,70
01057,ALT070B75,7502,ICD10D-A00-B99,86,infectious,70,75
01057,ALT070B75,7502,ICD10D-INS,3032,all,70,75
01057,ALT070B75,7502,ICD10D-J00-J99,173,respiratory,70,75
01057,ALT075B80,8611,ICD10D-A00-B99,119,infectious,75,80
01057,ALT075B80,8611,ICD10D-INS,4247,all,75,80
01057,ALT075B80,8611,ICD10D-J00-J99,225,respiratory,75,80
01057,ALT080B85,4666,ICD10D-A00-B99,124,infectious,80,85
01057,ALT080B85,4666,ICD10D-INS,2894,all,80,85
01057,ALT080B85,4666,ICD10D-J00-J99,178,respiratory,80,85
01057,ALT085B90,2352,ICD10D-A00-B99,79,infectious,85,90
01057,ALT085B90,2352,ICD10D-INS,1807,all,85,90
01057,ALT085B90,2352,ICD10D-J00-J99,117,respiratory,85,90
01057,ALT090UM,1266,ICD10D-A00-B99,42,infectious,90,NA
01057,ALT090UM,1266,ICD10D-INS,1143,all,90,NA
01057,ALT090UM,1266,ICD10D-J00-J99,74,respiratory,90,NA
01058,ALT000,2255,ICD10D-A00-B99,45,infectious,0,NA
01058,ALT000,2255,ICD10D-INS,1951,all,0,NA
01058,ALT000,2255,ICD10D-J00-J99,110,respiratory,0,NA
01058,ALT001B05,9234,ICD10D-A00-B99,83,infectious,1,5
01058,ALT001B05,9234,ICD10D-INS,850,all,1,5
01058,ALT001B05,9234,ICD10D-J00-J99,197,respiratory,1,5
01058,ALT005B10,12255,ICD10D-A00-B99,64,infectious,5,10
01058,ALT005B10,12255,ICD10D-INS,936,all,5,10
01058,ALT005B10,12255,ICD10D-J00-J99,120,respiratory,5,10
01058,ALT010B15,13492,ICD10D-A00-B99,49,infectious,10,15
01058,ALT010B15,13492,ICD10D-INS,1002,all,10,15
01058,ALT010B15,13492,ICD10D-J00-J99,70,respiratory,10,15
01058,ALT015B20,16036,ICD10D-A00-B99,67,infectious,15,20
01058,ALT015B20,16036,ICD10D-INS,2010,all,15,20
01058,ALT015B20,16036,ICD10D-J00-J99,180,respiratory,15,20
01058,ALT020B25,12892,ICD10D-A00-B99,55,infectious,20,25
01058,ALT020B25,12892,ICD10D-INS,1838,all,20,25
01058,ALT020B25,12892,ICD10D-J00-J99,152,respiratory,20,25
01058,ALT025B30,12754,ICD10D-A00-B99,40,infectious,25,30
01058,ALT025B30,12754,ICD10D-INS,2096,all,25,30
01058,ALT025B30,12754,ICD10D-J00-J99,87,respiratory,25,30
01058,ALT030B35,13175,ICD10D-A00-B99,35,infectious,30,35
01058,ALT030B35,13175,ICD10D-INS,2226,all,30,35
01058,ALT030B35,13175,ICD10D-J00-J99,85,respiratory,30,35
01058,ALT035B40,14530,ICD10D-A00-B99,37,infectious,35,40
01058,ALT035B40,14530,ICD10D-INS,2200,all,35,40
01058,ALT035B40,14530,ICD10D-J00-J99,100,respiratory,35,40
01058,ALT040B45,15803,ICD10D-A00-B99,45,infectious,40,45
01058,ALT040B45,15803,ICD10D-INS,2177,all,40,45
01058,ALT040B45,15803,ICD10D-J00-J99,117,respiratory,40,45
01058,ALT045B50,22994,ICD10D-A00-B99,76,infectious,45,50
01058,ALT045B50,22994,ICD10D-INS,3137,all,45,50
01058,ALT045B50,22994,ICD10D-J00-J99,166,respiratory,45,50
01058,ALT050B55,25373,ICD10D-A00-B99,100,infectious,50,55
01058,ALT050B55,25373,ICD10D-INS,3945,all,50,55
01058,ALT050B55,25373,ICD10D-J00-J99,174,respiratory,50,55
01058,ALT055B60,21083,ICD10D-A00-B99,70,infectious,55,60
01058,ALT055B60,21083,ICD10D-INS,3815,all,55,60
01058,ALT055B60,21083,ICD10D-J00-J99,142,respiratory,55,60
01058,ALT060B65,17690,ICD10D-A00-B99,75,infectious,60,65
01058,ALT060B65,17690,ICD10D-INS,4130,all,60,65
01058,ALT060B65,17690,ICD10D-J00-J99,236,respiratory,60,65
01058,ALT065B70,16694,ICD10D-A00-B99,93,infectious,65,70
01058,ALT065B70,16694,ICD10D-INS,4777,all,65,70
01058,ALT065B70,16694,ICD10D-J00-J99,273,respiratory,65,70
01058,ALT070B75,13961,ICD10D-A00-B99,117,infectious,70,75
01058,ALT070B75,13961,ICD10D-INS,5284,all,70,75
01058,ALT070B75,13961,ICD10D-J00-J99,322,respiratory,70,75
01058,ALT075B80,16094,ICD10D-A00-B99,199,infectious,75,80
01058,ALT075B80,16094,ICD10D-INS,7325,all,75,80
01058,ALT075B80,16094,ICD10D-J00-J99,395,respiratory,75,80
01058,ALT080B85,9086,ICD10D-A00-B99,133,infectious,80,85
01058,ALT080B85,9086,ICD10D-INS,4923,all,80,85
01058,ALT080B85,9086,ICD10D-J00-J99,280,respiratory,80,85
01058,ALT085B90,4505,ICD10D-A00-B99,111,infectious,85,90
01058,ALT085B90,4505,ICD10D-INS,3007,all,85,90
01058,ALT085B90,4505,ICD10D-J00-J99,187,respiratory,85,90
01058,ALT090UM,2431,ICD10D-A00-B99,61,infectious,90,NA
01058,ALT090UM,2431,ICD10D-INS,1745,all,90,NA
01058,ALT090UM,2431,ICD10D-J00-J99,121,respiratory,90,NA
01059,ALT000,1787,ICD10D-A00-B99,53,infectious,0,NA
01059,ALT000,1787,ICD10D-INS,1483,all,0,NA
01059,ALT000,1787,ICD10D-J00-J99,80,respiratory,0,NA
01059,ALT001B05,6767,ICD10D-A00-B99,74,infectious,1,5
01059,ALT001B05,6767,ICD10D-INS,561,all,1,5
01059,ALT001B05,6767,ICD10D-J00-J99,170,respiratory,1,5
01059,ALT005B10,8930,ICD10D-A00-B99,45,infectious,5,10
01059,ALT005B10,8930,ICD10D-INS,461,all,5,10
01059,ALT005B10,8930,ICD10D-J00-J99,58,respiratory,5,10
01059,ALT010B15,9823,ICD10D-A00-B99,33,infectious,10,15
01059,ALT010B15,9823,ICD10D-INS,698,all,10,15
01059,ALT010B15,9823,ICD10D-J00-J99,49,respiratory,10,15
01059,ALT015B20,11726,ICD10D-A00-B99,56,infectious,15,20
01059,ALT015B20,11726,ICD10D-INS,1594,all,15,20
01059,ALT015B20,11726,ICD10D-J00-J99,117,respiratory,15,20
01059,ALT020B25,9586,ICD10D-A00-B99,40,infectious,20,25
01059,ALT020B25,9586,ICD10D-INS,1541,all,20,25
01059,ALT020B25,9586,ICD10D-J00-J99,98,respiratory,20,25
01059,ALT025B30,9826,ICD10D-A00-B99,38,infectious,25,30
01059,ALT025B30,9826,ICD10D-INS,1711,all,25,30
01059,ALT025B30,9826,ICD10D-J00-J99,74,respiratory,25,30
01059,ALT030B35,9772,ICD10D-A00-B99,43,infectious,30,35
01059,ALT030B35,9772,ICD10D-INS,1892,all,30,35
01059,ALT030B35,9772,ICD10D-J00-J99,60,respiratory,30,35
01059,ALT035B40,10649,ICD10D-A00-B99,30,infectious,35,40
01059,ALT035B40,10649,ICD10D-INS,1609,all,35,40
01059,ALT035B40,10649,ICD10D-J00-J99,64,respiratory,35,40
01059,ALT040B45,11040,ICD10D-A00-B99,29,infectious,40,45
01059,ALT040B45,11040,ICD10D-INS,1517,all,40,45
01059,ALT040B45,11040,ICD10D-J00-J99,55,respiratory,40,45
01059,ALT045B50,16281,ICD10D-A00-B99,60,infectious,45,50
01059,ALT045B50,16281,ICD10D-INS,2512,all,45,50
01059,ALT045B50,16281,ICD10D-J00-J99,96,respiratory,45,50
01059,ALT050B55,17921,ICD10D-A00-B99,52,infectious,50,55
01059,ALT050B55,17921,ICD10D-INS,3003,all,50,55
01059,ALT050B55,17921,ICD10D-J00-J99,122,respiratory,50,55
01059,ALT055B60,15179,ICD10D-A00-B99,83,infectious,55,60
01059,ALT055B60,15179,ICD10D-INS,3126,all,55,60
01059,ALT055B60,15179,ICD10D-J00-J99,185,respiratory,55,60
01059,ALT060B65,12968,ICD10D-A00-B99,81,infectious,60,65
01059,ALT060B65,12968,ICD10D-INS,3282,all,60,65
01059,ALT060B65,12968,ICD10D-J00-J99,229,respiratory,60,65
01059,ALT065B70,12396,ICD10D-A00-B99,105,infectious,65,70
01059,ALT065B70,12396,ICD10D-INS,3685,all,65,70
01059,ALT065B70,12396,ICD10D-J00-J99,240,respiratory,65,70
01059,ALT070B75,10389,ICD10D-A00-B99,102,infectious,70,75
01059,ALT070B75,10389,ICD10D-INS,4421,all,70,75
01059,ALT070B75,10389,ICD10D-J00-J99,306,respiratory,70,75
01059,ALT075B80,11953,ICD10D-A00-B99,171,infectious,75,80
01059,ALT075B80,11953,ICD10D-INS,5654,all,75,80
01059,ALT075B80,11953,ICD10D-J00-J99,312,respiratory,75,80
01059,ALT080B85,6478,ICD10D-A00-B99,113,infectious,80,85
01059,ALT080B85,6478,ICD10D-INS,3651,all,80,85
01059,ALT080B85,6478,ICD10D-J00-J99,202,respiratory,80,85
01059,ALT085B90,3377,ICD10D-A00-B99,99,infectious,85,90
01059,ALT085B90,3377,ICD10D-INS,2371,all,85,90
01059,ALT085B90,3377,ICD10D-J00-J99,117,respiratory,85,90
01059,ALT090UM,1837,ICD10D-A00-B99,38,infectious,90,NA
01059,ALT090UM,1837,ICD10D-INS,1162,all,90,NA
01059,ALT090UM,1837,ICD10D-J00-J99,56,respiratory,90,NA
01060,ALT000,2427,ICD10D-A00-B99,74,infectious,0,NA
01060,ALT000,2427,ICD10D-INS,2772,all,0,NA
01060,ALT000,2427,ICD10D-J00-J99,144,respiratory,0,NA
01060,ALT001B05,9745,ICD10D-A00-B99,114,infectious,1,5
01060,ALT001B05,9745,ICD10D-INS,937,all,1,5
01060,ALT001B05,9745,ICD10D-J00-J99,269,respiratory,1,5
01060,ALT005B10,12367,ICD10D-A00-B99,67,infectious,5,10
01060,ALT005B10,12367,ICD10D-INS,646,all,5,10
01060,ALT005B10,12367,ICD10D-J00-J99,78,respiratory,5,10
01060,ALT010B15,13003,ICD10D-A00-B99,58,infectious,10,15
01060,ALT010B15,13003,ICD10D-INS,897,all,10,15
01060,ALT010B15,13003,ICD10D-J00-J99,69,respiratory,10,15
01060,ALT015B20,14858,ICD10D-A00-B99,76,infectious,15,20
01060,ALT015B20,14858,ICD10D-INS,1750,all,15,20
01060,ALT015B20,14858,ICD10D-J00-J99,121,respiratory,15,20
01060,ALT020B25,13339,ICD10D-A00-B99,70,infectious,20,25
01060,ALT020B25,13339,ICD10D-INS,1842,all,20,25
01060,ALT020B25,13339,ICD10D-J00-J99,135,respiratory,20,25
01060,ALT025B30,14385,ICD10D-A00-B99,49,infectious,25,30
01060,ALT025B30,14385,ICD10D-INS,2306,all,25,30
01060,ALT025B30,14385,ICD10D-J00-J99,94,respiratory,25,30
01060,ALT030B35,15407,ICD10D-A00-B99,47,infectious,30,35
01060,ALT030B35,15407,ICD10D-INS,2681,all,30,35
01060,ALT030B35,15407,ICD10D-J00-J99,127,respiratory,30,35
01060,ALT035B40,16714,ICD10D-A00-B99,56,infectious,35,40
01060,ALT035B40,16714,ICD10D-INS,2508,all,35,40
01060,ALT035B40,16714,ICD10D-J00-J99,99,respiratory,35,40
01060,ALT040B45,16523,ICD10D-A00-B99,55,infectious,40,45
01060,ALT040B45,16523,ICD10D-INS,2410,all,40,45
01060,ALT040B45,16523,ICD10D-J00-J99,118,respiratory,40,45
01060,ALT045B50,23033,ICD10D-A00-B99,84,infectious,45,50
01060,ALT045B50,23033,ICD10D-INS,3546,all,45,50
01060,ALT045B50,23033,ICD10D-J00-J99,144,respiratory,45,50
01060,ALT050B55,24798,ICD10D-A00-B99,79,infectious,50,55
01060,ALT050B55,24798,ICD10D-INS,4458,all,50,55
01060,ALT050B55,24798,ICD10D-J00-J99,183,respiratory,50,55
01060,ALT055B60,20518,ICD10D-A00-B99,112,infectious,55,60
01060,ALT055B60,20518,ICD10D-INS,4493,all,55,60
01060,ALT055B60,20518,ICD10D-J00-J99,237,respiratory,55,60
01060,ALT060B65,16342,ICD10D-A00-B99,93,infectious,60,65
01060,ALT060B65,16342,ICD10D-INS,4378,all,60,65
01060,ALT060B65,16342,ICD10D-J00-J99,280,respiratory,60,65
01060,ALT065B70,15389,ICD10D-A00-B99,107,infectious,65,70
01060,ALT065B70,15389,ICD10D-INS,5186,all,65,70
01060,ALT065B70,15389,ICD10D-J00-J99,348,respiratory,65,70
01060,ALT070B75,13532,ICD10D-A00-B99,139,infectious,70,75
01060,ALT070B75,13532,ICD10D-INS,6097,all,70,75
01060,ALT070B75,13532,ICD10D-J00-J99,367,respiratory,70,75
01060,ALT075B80,14852,ICD10D-A00-B99,170,infectious,75,80
01060,ALT075B80,14852,ICD10D-INS,8095,all,75,80
01060,ALT075B80,14852,ICD10D-J00-J99,487,respiratory,75,80
01060,ALT080B85,8699,ICD10D-A00-B99,175,infectious,80,85
01060,ALT080B85,8699,ICD10D-INS,5393,all,80,85
01060,ALT080B85,8699,ICD10D-J00-J99,291,respiratory,80,85
01060,ALT085B90,4186,ICD10D-A00-B99,118,infectious,85,90
01060,ALT085B90,4186,ICD10D-INS,3128,all,85,90
01060,ALT085B90,4186,ICD10D-J00-J99,213,respiratory,85,90
01060,ALT090UM,2118,ICD10D-A00-B99,68,infectious,90,NA
01060,ALT090UM,2118,ICD10D-INS,1537,all,90,NA
01060,ALT090UM,2118,ICD10D-J00-J99,118,respiratory,90,NA
01061,ALT000,1119,ICD10D-A00-B99,51,infectious,0,NA
01061,ALT000,1119,ICD10D-INS,1441,all,0,NA
01061,ALT000,1119,ICD10D-J00-J99,85,respiratory,0,NA
01061,ALT001B05,4389,ICD10D-A00-B99,52,infectious,1,5
01061,ALT001B05,4389,ICD10D-INS,565,all,1,5
01061,ALT001B05,4389,ICD10D-J00-J99,181,respiratory,1,5
01061,ALT005B10,5602,ICD10D-A00-B99,49,infectious,5,10
01061,ALT005B10,5602,ICD10D-INS,446,all,5,10
01061,ALT005B10,5602,ICD10D-J00-J99,55,respiratory,5,10
01061,ALT010B15,6249,ICD10D-A00-B99,34,infectious,10,15
01061,ALT010B15,6249,ICD10D-INS,543,all,10,15
01061,ALT010B15,6249,ICD10D-J00-J99,23,respiratory,10,15
01061,ALT015B20,7624,ICD10D-A00-B99,59,infectious,15,20
01061,ALT015B20,7624,ICD10D-INS,1085,all,15,20
01061,ALT015B20,7624,ICD10D-J00-J99,61,respiratory,15,20
01061,ALT020B25,6819,ICD10D-A00-B99,59,infectious,20,25
01061,ALT020B25,6819,ICD10D-INS,1130,all,20,25
01061,ALT020B25,6819,ICD10D-J00-J99,67,respiratory,20,25
01061,ALT025B30,7002,ICD10D-A00-B99,63,infectious,25,30
01061,ALT025B30,7002,ICD10D-INS,1323,all,25,30
01061,ALT025B30,7002,ICD10D-J00-J99,49,respiratory,25,30
01061,ALT030B35,6545,ICD10D-A00-B99,39,infectious,30,35
01061,ALT030B35,6545,ICD10D-INS,1354,all,30,35
01061,ALT030B35,6545,ICD10D-J00-J99,61,respiratory,30,35
01061,ALT035B40,6792,ICD10D-A00-B99,24,infectious,35,40
01061,ALT035B40,6792,ICD10D-INS,1107,all,35,40
01061,ALT035B40,6792,ICD10D-J00-J99,46,respiratory,35,40
01061,ALT040B45,7347,ICD10D-A00-B99,30,infectious,40,45
01061,ALT040B45,7347,ICD10D-INS,1187,all,40,45
01061,ALT040B45,7347,ICD10D-J00-J99,68,respiratory,40,45
01061,ALT045B50,11309,ICD10D-A00-B99,56,infectious,45,50
01061,ALT045B50,11309,ICD10D-INS,1832,all,45,50
01061,ALT045B50,11309,ICD10D-J00-J99,97,respiratory,45,50
01061,ALT050B55,12643,ICD10D-A00-B99,53,infectious,50,55
01061,ALT050B55,12643,ICD10D-INS,2319,all,50,55
01061,ALT050B55,12643,ICD10D-J00-J99,112,respiratory,50,55
01061,ALT055B60,10571,ICD10D-A00-B99,56,infectious,55,60
01061,ALT055B60,10571,ICD10D-INS,2350,all,55,60
01061,ALT055B60,10571,ICD10D-J00-J99,121,respiratory,55,60
01061,ALT060B65,8297,ICD10D-A00-B99,56,infectious,60,65
01061,ALT060B65,8297,ICD10D-INS,2188,all,60,65
01061,ALT060B65,8297,ICD10D-J00-J99,131,respiratory,60,65
